Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
8-Jul-25,Microsoft Office LTSC for Mac 2021,,Remote Code Execution,Critical,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,https://go.microsoft.com/fwlink/p/?linkid=831049,16.99.25071321,CVE-2025-49698,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49698
8-Jul-25,Microsoft 365 Apps for Enterprise for 64-bit Systems,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49698,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49698
8-Jul-25,Microsoft 365 Apps for Enterprise for 32-bit Systems,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49698,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49698
8-Jul-25,Microsoft Office 2019 for 64-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49698,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49698
8-Jul-25,Microsoft Office 2019 for 32-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49698,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49698
8-Jul-25,Office Online Server,,Remote Code Execution,Critical,5002740,https://support.microsoft.com/help/5002740,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108260,16.0.10417.20027,CVE-2025-49697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49697
8-Jul-25,Microsoft Office 2016 (64-bit edition),,Remote Code Execution,Critical,5002742,https://support.microsoft.com/help/5002742,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108252,16.0.5508.1001,CVE-2025-49697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49697
8-Jul-25,Microsoft Office 2016 (64-bit edition),,Remote Code Execution,Critical,5002749,https://support.microsoft.com/help/5002749,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108250,16.0.5508.1001,CVE-2025-49697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49697
8-Jul-25,Microsoft Office 2016 (32-bit edition),,Remote Code Execution,Critical,5002742,https://support.microsoft.com/help/5002742,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108252,16.0.5508.1001,CVE-2025-49697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49697
8-Jul-25,Microsoft Office 2016 (32-bit edition),,Remote Code Execution,Critical,5002749,https://support.microsoft.com/help/5002749,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108250,16.0.5508.1001,CVE-2025-49697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49697
8-Jul-25,Microsoft Office LTSC for Mac 2024,,Remote Code Execution,Critical,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,,16.99.25071321,CVE-2025-49697,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49697
8-Jul-25,Microsoft Office LTSC 2021 for 64-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49696
8-Jul-25,Microsoft Office LTSC for Mac 2021,,Remote Code Execution,Critical,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,https://go.microsoft.com/fwlink/p/?linkid=831049,16.99.25071321,CVE-2025-49696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49696
8-Jul-25,Microsoft 365 Apps for Enterprise for 64-bit Systems,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49696
8-Jul-25,Microsoft 365 Apps for Enterprise for 32-bit Systems,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49696
8-Jul-25,Microsoft Office 2019 for 64-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49696
8-Jul-25,Microsoft Office 2019 for 32-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49696
8-Jul-25,Microsoft Office 2016 (64-bit edition),,Remote Code Execution,Critical,5002742,https://support.microsoft.com/help/5002742,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108252,16.0.5508.1001,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Microsoft Office 2016 (32-bit edition),,Remote Code Execution,Critical,5002742,https://support.microsoft.com/help/5002742,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108252,16.0.5508.1001,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Microsoft Office LTSC for Mac 2024,,Remote Code Execution,Critical,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,,16.99.25071321,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Microsoft Office LTSC 2024 for 64-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Microsoft Office LTSC 2024 for 32-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Microsoft Office for Android,,Remote Code Execution,Critical,Release Notes,https://support.google.com/googleplay/answer/113412?hl=en,Security Update,https://play.google.com/store/apps/details?id=com.microsoft.office.officehubrow,16.0.19029.20000,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Microsoft Office LTSC 2021 for 32-bit editions,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49695,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49695
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Information Disclosure,Important,5062632,https://support.microsoft.com/help/5062632,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062632,6.1.7601.27820,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Information Disclosure,Important,5062619,https://support.microsoft.com/help/5062619,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062619,6.1.7601.27820,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Information Disclosure,Important,5062632,https://support.microsoft.com/help/5062632,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062632,6.1.7601.27820,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Information Disclosure,Important,5062619,https://support.microsoft.com/help/5062619,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062619,6.1.7601.27820,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2,,Information Disclosure,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2,,Information Disclosure,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2,,Information Disclosure,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2,,Information Disclosure,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2016 (Server Core installation),,Information Disclosure,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2016,,Information Disclosure,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2025,,Information Disclosure,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,"Windows Server 2022, 23H2 Edition (Server Core installation)",,Information Disclosure,Important,5062570,https://support.microsoft.com/help/5062570,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062570,10.0.25398.1732,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2025 (Server Core installation),,Information Disclosure,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2022 (Server Core installation),,Information Disclosure,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2022,,Information Disclosure,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49681
8-Jul-25,Windows Server 2012,,Elevation of Privilege,Important,5062592,https://support.microsoft.com/help/5062592,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062592,6.2.9200.25573,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5062632,https://support.microsoft.com/help/5062632,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062632,6.1.7601.27820,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5062619,https://support.microsoft.com/help/5062619,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062619,6.1.7601.27820,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5062632,https://support.microsoft.com/help/5062632,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062632,6.1.7601.27820,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5062619,https://support.microsoft.com/help/5062619,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062619,6.1.7601.27820,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2016 (Server Core installation),,Elevation of Privilege,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2016,,Elevation of Privilege,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 10 for x64-based Systems,,Elevation of Privilege,Important,5062561,https://support.microsoft.com/help/5062561,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062561,10.0.10240.21073,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 10 for 32-bit Systems,,Elevation of Privilege,Important,5062561,https://support.microsoft.com/help/5062561,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062561,10.0.10240.21073,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2025,,Elevation of Privilege,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 11 Version 24H2 for x64-based Systems,,Elevation of Privilege,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,"Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Important,5062570,https://support.microsoft.com/help/5062570,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062570,10.0.25398.1732,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49679,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49679
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2,,Remote Code Execution,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2008 for x64-based Systems Service Pack 2,,Remote Code Execution,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2,,Remote Code Execution,Important,5062624,https://support.microsoft.com/help/5062624,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062624,6.0.6003.23418,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2008 for 32-bit Systems Service Pack 2,,Remote Code Execution,Important,5062618,https://support.microsoft.com/help/5062618,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062618,6.0.6003.23418,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2016 (Server Core installation),,Remote Code Execution,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2016,,Remote Code Execution,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2025,,Remote Code Execution,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,"Windows Server 2022, 23H2 Edition (Server Core installation)",,Remote Code Execution,Important,5062570,https://support.microsoft.com/help/5062570,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062570,10.0.25398.1732,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2025 (Server Core installation),,Remote Code Execution,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2022 (Server Core installation),,Remote Code Execution,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2022,,Remote Code Execution,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2019 (Server Core installation),,Remote Code Execution,Important,5062557,https://support.microsoft.com/help/5062557,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062557,10.0.17763.7558,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2019,,Remote Code Execution,Important,5062557,https://support.microsoft.com/help/5062557,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062557,10.0.17763.7558,CVE-2025-49673,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49673
8-Jul-25,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Important,5062597,https://support.microsoft.com/help/5062597,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062597,6.3.9600.22676,CVE-2025-49669,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49669
8-Jul-25,Windows Server 2012 R2,,Remote Code Execution,Important,5062597,https://support.microsoft.com/help/5062597,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062597,6.3.9600.22676,CVE-2025-49669,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49669
8-Jul-25,Windows Server 2012 (Server Core installation),,Remote Code Execution,Important,5062592,https://support.microsoft.com/help/5062592,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062592,6.2.9200.25573,CVE-2025-49669,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49669
8-Jul-25,Windows Server 2012,,Remote Code Execution,Important,5062592,https://support.microsoft.com/help/5062592,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062592,6.2.9200.25573,CVE-2025-49669,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49669
